AcctId,EOM,ClosingBal
35189,31/08/2019,975864.38
35189,30/09/2019,975199.92
35189,31/10/2019,995224.53
35189,30/11/2019,995289.41
35189,31/12/2019,1028744.96
35189,31/01/2020,984696.36
35189,29/02/2020,889139.05
35189,31/03/2020,916907.51
35189,30/04/2020,943880.85
35189,31/05/2020,955290.68
35189,30/06/2020,1001941.19
35189,31/07/2020,1016259.62
35189,31/08/2020,957303.96
35189,30/09/2020,1023471.98
35189,31/10/2020,1051992.34
35189,30/11/2020,1067370.47
35189,31/12/2020,1067370.47
36473,30/06/2019,1294867.62
36473,31/07/2019,1292337.08
36473,31/08/2019,1297191.14
36473,30/09/2019,1293108.66
36473,31/10/2019,1291323.24
36473,30/11/2019,1302166.07
36473,31/12/2019,1311443.55
36473,31/01/2020,1296231.91
36473,29/02/2020,1123607.94
36473,31/03/2020,1141401.57
36473,30/04/2020,1180394.39
36473,31/05/2020,1190004.93
36473,30/06/2020,1182811.52
36473,31/07/2020,1209351.49
36473,31/08/2020,1213877.51
36473,30/09/2020,1218567.19
36473,31/10/2020,1238132.68
36473,30/11/2020,1246972.01
36473,31/12/2020,1246972.01
37680,30/11/2019,2542372.88
37680,31/12/2019,2551660.47
37680,31/01/2020,2543674.97
37680,29/02/2020,2435632.95
37680,31/03/2020,2439138.41
37680,30/04/2020,2489865.64
37680,31/05/2020,2539902.48
37680,30/06/2020,2519662.52
37680,31/07/2020,2558877.44
37680,31/08/2020,2512092.58
37680,30/09/2020,2522444.29
37680,31/10/2020,2529206.08
37680,30/11/2020,2533523.21
37680,31/12/2020,2533523.21
38667,30/06/2020,880852.3
38667,31/07/2020,883830.67
38667,31/08/2020,880749.9
38667,30/09/2020,884048.69
38667,31/10/2020,911467.67
38667,30/11/2020,913409.96
38667,31/12/2020,913409.96
38701,31/05/2020,924.08
38701,30/06/2020,100842.02
38701,31/07/2020,100765.06
38701,31/08/2020,100669.57
38701,30/09/2020,158073.13
38701,31/10/2020,157982.02
38701,30/11/2020,158450.13
38701,31/12/2020,158450.13
38740,31/05/2020,929.08
38740,30/06/2020,100842.02
38740,31/07/2020,100758.06
38740,31/08/2020,100664.57
38740,30/09/2020,152322.77
38740,31/10/2020,152226.53
38740,30/11/2020,152632.41
38740,31/12/2020,152632.41
38749,31/05/2020,75006
38749,30/06/2020,75011
38749,31/07/2020,75001
38749,31/08/2020,75003
38749,30/09/2020,75004
38749,31/10/2020,75003
38749,30/11/2020,75011
38749,31/12/2020,75011
39516,31/10/2020,100866.12
39516,30/11/2020,101800.16
39516,31/12/2020,101800.16
39796,30/09/2020,1310221.12
39796,31/10/2020,2023819.53
39796,30/11/2020,2036894.28
39796,31/12/2020,2044576.39
40168,30/11/2020,503335.32
40168,31/12/2020,505416.55
